SalesID,DateKey,PharmacyID,ProductID,UnitsSold,RevenueEUR,CostEUR,MarginEUR,PromoFlag
S0056396,20251029,PH0054,PR0151,8,101.93,65.45,36.48,No
S0056397,20251029,PH0054,PR0019,7,463.53,357.68,105.85,No
S0056398,20251029,PH0055,PR0015,9,424.4,315.8,108.6,No
S0056399,20251029,PH0056,PR0207,5,33.42,24.97,8.45,Yes
S0056400,20251029,PH0056,PR0118,8,528.2,385.57,142.63,No
S0056401,20251029,PH0057,PR0006,10,122.73,87.67,35.06,No
S0056402,20251029,PH0058,PR0185,6,84.05,68.33,15.72,No
S0056403,20251029,PH0058,PR0155,11,197.33,143.88,53.45,No
S0056404,20251029,PH0060,PR0073,12,215.71,137.91,77.8,No
S0056405,20251029,PH0062,PR0047,8,107.08,65.46,41.62,No
S0056406,20251029,PH0062,PR0196,7,32.39,24.32,8.07,No
S0056407,20251029,PH0062,PR0090,13,173.39,104.27,69.12,No
S0056408,20251029,PH0066,PR0053,5,45.76,31.6,14.16,No
S0056409,20251029,PH0066,PR0010,15,298.27,202.76,95.51,No
S0056410,20251029,PH0067,PR0214,5,80.57,56.46,24.11,Yes
S0056411,20251029,PH0067,PR0149,17,132.56,98.54,34.02,No
S0056412,20251029,PH0068,PR0074,1,1.65,1.1,0.55,No
S0056413,20251029,PH0069,PR0208,6,92.57,63.13,29.44,No
S0056414,20251029,PH0069,PR0060,4,274.47,224.46,50.01,No
S0056415,20251029,PH0070,PR0145,6,479.04,371.76,107.28,No
S0056416,20251029,PH0071,PR0209,10,345.13,306.58,38.55,Yes
S0056417,20251029,PH0072,PR0187,11,184.25,120.68,63.57,No
S0056418,20251029,PH0073,PR0171,1,85.9,65.6,20.3,No
S0056419,20251029,PH0074,PR0026,5,115.49,73.53,41.96,No
S0056420,20251029,PH0074,PR0084,17,320.18,218.9,101.28,No
S0056421,20251029,PH0075,PR0193,7,156.01,107.79,48.22,No
S0056422,20251029,PH0078,PR0124,6,315.86,239.13,76.73,No
S0056423,20251029,PH0078,PR0132,5,58.04,40.91,17.13,No
S0056424,20251029,PH0079,PR0177,8,61.59,45.98,15.61,No
S0056425,20251029,PH0085,PR0017,9,42.84,29.8,13.04,No
S0056426,20251029,PH0095,PR0077,5,47.41,35.03,12.38,No
S0056427,20251029,PH0098,PR0022,6,135.83,96.83,39.0,No
S0056428,20251029,PH0099,PR0095,2,69.56,52.59,16.97,No
S0056429,20251029,PH0101,PR0210,4,133.14,82.09,51.05,No
S0056430,20251029,PH0102,PR0214,6,111.2,67.1,44.1,No
S0056431,20251029,PH0102,PR0080,12,760.91,611.09,149.82,No
S0056432,20251029,PH0102,PR0006,12,166.48,125.85,40.63,No
S0056433,20251029,PH0102,PR0172,9,237.93,181.83,56.1,No
S0056434,20251029,PH0106,PR0203,22,225.23,173.4,51.83,No
S0056435,20251029,PH0106,PR0185,2,27.24,22.25,4.99,No
S0056436,20251029,PH0110,PR0089,3,46.2,31.56,14.64,No
S0056437,20251029,PH0111,PR0178,5,81.55,54.19,27.36,No
S0056438,20251029,PH0111,PR0002,6,42.18,31.58,10.6,No
S0056439,20251029,PH0114,PR0045,22,131.96,92.96,39.0,No
S0056440,20251029,PH0114,PR0022,1,21.92,15.4,6.52,No
S0056441,20251029,PH0116,PR0119,3,83.02,66.37,16.65,No
S0056442,20251029,PH0117,PR0086,17,125.04,94.71,30.33,No
S0056443,20251029,PH0117,PR0179,1,7.88,5.99,1.89,No
S0056444,20251030,PH0003,PR0118,9,575.46,422.97,152.49,No
S0056445,20251030,PH0003,PR0008,1,58.22,45.45,12.77,No
S0056446,20251030,PH0004,PR0131,2,36.47,29.09,7.38,Yes
S0056447,20251030,PH0005,PR0217,5,44.07,28.07,16.0,No
S0056448,20251030,PH0006,PR0052,3,17.91,12.25,5.66,No
S0056449,20251030,PH0009,PR0169,3,109.59,76.73,32.86,No
S0056450,20251030,PH0009,PR0154,3,288.23,205.43,82.8,No
S0056451,20251030,PH0010,PR0105,6,82.87,56.6,26.27,No
S0056452,20251030,PH0010,PR0091,8,161.01,99.96,61.05,No
S0056453,20251030,PH0011,PR0098,13,365.68,232.38,133.3,No
S0056454,20251030,PH0015,PR0156,4,66.52,46.31,20.21,No
S0056455,20251030,PH0015,PR0041,10,682.24,555.48,126.76,Yes
S0056456,20251030,PH0017,PR0182,7,44.17,28.78,15.39,No
S0056457,20251030,PH0025,PR0171,5,335.01,251.86,83.15,No
S0056458,20251030,PH0026,PR0217,2,20.79,13.35,7.44,No
S0056459,20251030,PH0029,PR0203,4,40.95,30.83,10.12,No
S0056460,20251030,PH0033,PR0187,10,159.12,102.07,57.05,No
S0056461,20251030,PH0035,PR0037,5,19.32,13.2,6.12,No
S0056462,20251030,PH0035,PR0013,2,31.04,21.13,9.91,No
S0056463,20251030,PH0036,PR0160,4,38.97,29.86,9.11,No
S0056464,20251030,PH0036,PR0115,20,272.87,197.71,75.16,No
S0056465,20251030,PH0038,PR0171,1,90.2,71.03,19.17,No
S0056466,20251030,PH0038,PR0106,2,132.64,103.87,28.77,No
S0056467,20251030,PH0041,PR0130,8,108.98,73.69,35.29,No
S0056468,20251030,PH0041,PR0201,5,40.71,26.72,13.99,No
S0056469,20251030,PH0043,PR0045,15,102.69,73.08,29.61,No
S0056470,20251030,PH0046,PR0137,3,48.05,34.74,13.31,Yes
S0056471,20251030,PH0047,PR0162,7,23.67,16.36,7.31,No
S0056472,20251030,PH0048,PR0122,1,91.41,71.96,19.45,Yes
S0056473,20251030,PH0048,PR0208,13,211.12,143.09,68.03,No
S0056474,20251030,PH0049,PR0158,5,77.84,49.64,28.2,No
S0056475,20251030,PH0049,PR0215,1,38.98,35.25,3.73,Yes
S0056476,20251030,PH0051,PR0159,9,81.29,57.75,23.54,No
S0056477,20251030,PH0052,PR0045,8,53.72,37.58,16.14,No
S0056478,20251030,PH0056,PR0004,17,244.35,153.19,91.16,No
S0056479,20251030,PH0058,PR0074,10,22.9,15.9,7.0,No
S0056480,20251030,PH0058,PR0018,4,174.36,137.83,36.53,No
S0056481,20251030,PH0059,PR0075,6,86.04,64.19,21.85,No
S0056482,20251030,PH0059,PR0156,5,83.15,56.35,26.8,No
S0056483,20251030,PH0060,PR0051,2,152.61,123.84,28.77,No
S0056484,20251030,PH0062,PR0084,8,137.64,94.2,43.44,No
S0056485,20251030,PH0062,PR0190,11,261.15,165.91,95.24,No
S0056486,20251030,PH0062,PR0193,3,66.86,47.61,19.25,No
S0056487,20251030,PH0066,PR0121,5,287.09,230.2,56.89,No
S0056488,20251030,PH0067,PR0196,10,52.6,37.33,15.27,No
S0056489,20251030,PH0068,PR0050,7,44.72,32.79,11.93,No
S0056490,20251030,PH0069,PR0116,7,127.61,91.39,36.22,No
S0056491,20251030,PH0071,PR0026,9,189.9,120.25,69.65,No
S0056492,20251030,PH0071,PR0053,15,125.4,85.92,39.48,No
S0056493,20251030,PH0071,PR0153,8,110.43,67.27,43.16,No
S0056494,20251030,PH0072,PR0034,4,39.35,30.74,8.61,Yes
S0056495,20251030,PH0072,PR0220,3,49.62,31.79,17.83,No
S0056496,20251030,PH0073,PR0207,4,30.76,21.29,9.47,No
S0056497,20251030,PH0074,PR0156,7,121.07,81.67,39.4,No
S0056498,20251030,PH0078,PR0171,4,353.91,269.75,84.16,No
S0056499,20251030,PH0078,PR0186,15,304.98,209.19,95.79,No
S0056500,20251030,PH0079,PR0003,12,125.61,93.46,32.15,No
S0056501,20251030,PH0079,PR0160,2,16.52,12.64,3.88,No
S0056502,20251030,PH0079,PR0072,8,173.66,103.52,70.14,No
S0056503,20251030,PH0080,PR0202,3,32.76,21.74,11.02,No
S0056504,20251030,PH0081,PR0024,8,150.02,101.71,48.31,No
S0056505,20251030,PH0085,PR0144,10,209.57,140.07,69.5,No
S0056506,20251030,PH0085,PR0022,3,67.92,46.97,20.95,No
S0056507,20251030,PH0088,PR0129,7,72.26,55.85,16.41,No
S0056508,20251030,PH0089,PR0159,10,110.01,73.48,36.53,No
S0056509,20251030,PH0090,PR0053,5,45.32,31.14,14.18,No
S0056510,20251030,PH0091,PR0219,10,479.57,358.56,121.01,No
S0056511,20251030,PH0091,PR0099,6,152.21,100.22,51.99,No
S0056512,20251030,PH0092,PR0189,6,120.26,80.65,39.61,No
S0056513,20251030,PH0092,PR0081,9,153.05,98.93,54.12,No
S0056514,20251030,PH0093,PR0116,11,162.93,132.48,30.45,Yes
S0056515,20251030,PH0094,PR0081,6,65.39,48.87,16.52,Yes
S0056516,20251030,PH0095,PR0163,1,100.6,83.3,17.3,Yes
S0056517,20251030,PH0096,PR0204,8,74.72,52.56,22.16,No
S0056518,20251030,PH0101,PR0132,6,71.0,50.93,20.07,No
S0056519,20251030,PH0101,PR0160,1,11.12,8.23,2.89,No
S0056520,20251030,PH0102,PR0131,2,52.96,38.76,14.2,No
S0056521,20251030,PH0103,PR0012,5,277.0,221.28,55.72,No
S0056522,20251030,PH0103,PR0060,2,150.24,123.33,26.91,No
S0056523,20251030,PH0104,PR0179,4,41.61,31.75,9.86,No
S0056524,20251030,PH0104,PR0034,13,154.12,103.29,50.83,No
S0056525,20251030,PH0106,PR0162,18,60.86,40.72,20.14,No
S0056526,20251030,PH0107,PR0120,10,25.46,17.33,8.13,No
S0056527,20251030,PH0107,PR0021,16,202.46,138.33,64.13,No
S0056528,20251030,PH0109,PR0001,2,18.21,15.43,2.78,Yes
S0056529,20251030,PH0111,PR0011,14,145.6,95.6,50.0,No
S0056530,20251030,PH0112,PR0207,3,24.22,16.5,7.72,No
S0056531,20251030,PH0116,PR0156,4,63.19,41.95,21.24,No
S0056532,20251030,PH0117,PR0204,8,58.28,38.65,19.63,No
S0056533,20251030,PH0118,PR0044,9,231.3,148.02,83.28,No
S0056534,20251030,PH0119,PR0123,4,180.97,159.28,21.69,Yes
S0056535,20251031,PH0002,PR0172,3,74.87,63.33,11.54,Yes
S0056536,20251031,PH0003,PR0144,8,153.15,110.23,42.92,Yes
S0056537,20251031,PH0005,PR0190,16,311.88,206.14,105.74,No
S0056538,20251031,PH0007,PR0074,19,42.29,28.43,13.86,No
S0056539,20251031,PH0007,PR0002,13,95.96,69.46,26.5,No
S0056540,20251031,PH0009,PR0014,9,116.61,86.35,30.26,No
S0056541,20251031,PH0010,PR0153,5,74.83,45.91,28.92,No
S0056542,20251031,PH0010,PR0125,14,392.66,264.21,128.45,No
S0056543,20251031,PH0011,PR0008,5,300.58,234.54,66.04,No
S0056544,20251031,PH0011,PR0213,11,304.62,211.42,93.2,No
S0056545,20251031,PH0014,PR0109,17,322.73,230.13,92.6,No
S0056546,20251031,PH0018,PR0216,10,515.09,445.3,69.79,Yes
S0056547,20251031,PH0018,PR0018,4,148.52,117.28,31.24,No
S0056548,20251031,PH0021,PR0106,5,341.06,267.3,73.76,No
S0056549,20251031,PH0023,PR0181,10,386.86,299.51,87.35,No
S0056550,20251031,PH0023,PR0019,2,138.87,107.84,31.03,No
S0056551,20251031,PH0024,PR0144,3,66.18,43.68,22.5,No
S0056552,20251031,PH0025,PR0043,14,141.2,99.69,41.51,No
S0056553,20251031,PH0025,PR0142,5,257.67,198.41,59.26,No
S0056554,20251031,PH0026,PR0116,2,35.31,25.43,9.88,No
S0056555,20251031,PH0027,PR0145,3,249.1,196.95,52.15,No
S0056556,20251031,PH0027,PR0064,5,110.92,80.56,30.36,No
S0056557,20251031,PH0028,PR0215,1,52.49,40.19,12.3,No
S0056558,20251031,PH0029,PR0214,5,93.56,56.96,36.6,No
S0056559,20251031,PH0032,PR0033,10,153.5,110.02,43.48,No
S0056560,20251031,PH0032,PR0083,7,80.39,54.68,25.71,Yes
S0056561,20251031,PH0034,PR0090,11,159.07,100.13,58.94,No
S0056562,20251031,PH0034,PR0193,7,169.15,120.03,49.12,No
S0056563,20251031,PH0037,PR0037,6,26.46,17.12,9.34,No
S0056564,20251031,PH0041,PR0197,1,19.98,13.22,6.76,No
S0056565,20251031,PH0041,PR0181,4,136.12,106.45,29.67,No
S0056566,20251031,PH0042,PR0115,2,32.03,22.46,9.57,No
S0056567,20251031,PH0043,PR0017,10,52.61,37.69,14.92,No
S0056568,20251031,PH0044,PR0200,10,78.28,52.49,25.79,No
S0056569,20251031,PH0044,PR0173,1,62.26,48.12,14.14,No
S0056570,20251031,PH0045,PR0014,22,285.05,197.32,87.73,No
S0056571,20251031,PH0049,PR0032,12,266.85,196.68,70.17,No
S0056572,20251031,PH0050,PR0209,1,43.65,35.16,8.49,No
S0056573,20251031,PH0051,PR0014,10,96.25,70.25,26.0,No
S0056574,20251031,PH0052,PR0122,2,208.58,144.19,64.39,No
S0056575,20251031,PH0052,PR0189,7,140.31,94.4,45.91,No
S0056576,20251031,PH0054,PR0080,5,314.0,259.51,54.49,No
S0056577,20251031,PH0056,PR0011,8,79.04,52.06,26.98,No
S0056578,20251031,PH0058,PR0135,7,160.65,111.41,49.24,No
S0056579,20251031,PH0059,PR0133,5,106.1,66.3,39.8,No
S0056580,20251031,PH0059,PR0169,2,69.58,51.04,18.54,No
S0056581,20251031,PH0062,PR0207,3,21.92,15.01,6.91,No
S0056582,20251031,PH0064,PR0007,11,146.2,95.02,51.18,No
S0056583,20251031,PH0065,PR0198,6,61.38,39.2,22.18,No
S0056584,20251031,PH0066,PR0196,15,75.97,56.44,19.53,No
S0056585,20251031,PH0068,PR0015,2,70.06,53.62,16.44,No
S0056586,20251031,PH0070,PR0043,8,103.44,74.35,29.09,No
S0056587,20251031,PH0071,PR0089,7,94.83,65.61,29.22,No
S0056588,20251031,PH0073,PR0082,2,55.32,42.62,12.7,No
S0056589,20251031,PH0073,PR0118,2,139.0,98.39,40.61,No
S0056590,20251031,PH0073,PR0181,3,107.46,84.36,23.1,No
S0056591,20251031,PH0074,PR0162,10,33.49,23.32,10.17,No
S0056592,20251031,PH0074,PR0168,2,51.52,31.12,20.4,No
S0056593,20251031,PH0075,PR0073,18,292.75,179.09,113.66,No
S0056594,20251031,PH0078,PR0044,13,280.0,200.93,79.07,Yes
S0056595,20251031,PH0078,PR0016,7,93.3,62.54,30.76,No
S0056596,20251031,PH0082,PR0097,3,30.84,20.48,10.36,No
S0056597,20251031,PH0083,PR0190,4,102.96,67.16,35.8,No
S0056598,20251031,PH0084,PR0060,6,455.05,363.58,91.47,No
S0056599,20251031,PH0085,PR0137,6,104.42,69.66,34.76,No
S0056600,20251031,PH0086,PR0182,10,66.25,44.4,21.85,No
S0056601,20251031,PH0087,PR0200,20,152.0,102.27,49.73,No
S0056602,20251031,PH0090,PR0151,3,38.22,25.33,12.89,No
S0056603,20251031,PH0091,PR0032,3,88.1,66.57,21.53,No
S0056604,20251031,PH0092,PR0114,9,239.44,149.52,89.92,No
S0056605,20251031,PH0093,PR0158,8,146.91,96.29,50.62,No
S0056606,20251031,PH0094,PR0117,2,7.96,5.54,2.42,No
S0056607,20251031,PH0094,PR0074,4,5.32,4.35,0.97,Yes
S0056608,20251031,PH0094,PR0220,6,77.41,50.38,27.03,No
S0056609,20251031,PH0094,PR0186,15,215.45,161.07,54.38,Yes
S0056610,20251031,PH0095,PR0081,6,104.01,71.11,32.9,No
S0056611,20251031,PH0095,PR0119,2,61.17,48.8,12.37,No
S0056612,20251031,PH0098,PR0156,7,110.59,73.9,36.69,No
S0056613,20251031,PH0098,PR0045,6,37.16,26.55,10.61,No
S0056614,20251031,PH0100,PR0162,14,45.08,31.95,13.13,No
S0056615,20251031,PH0101,PR0055,6,502.49,391.68,110.81,No
S0056616,20251031,PH0103,PR0046,6,25.83,16.67,9.16,No
S0056617,20251031,PH0104,PR0009,8,114.37,84.17,30.2,No
S0056618,20251031,PH0106,PR0169,3,109.59,79.43,30.16,No
S0056619,20251031,PH0107,PR0079,10,129.39,96.66,32.73,No
S0056620,20251031,PH0108,PR0150,2,161.69,127.71,33.98,No
S0056621,20251031,PH0109,PR0044,5,132.35,84.52,47.83,No
S0056622,20251031,PH0110,PR0095,12,450.75,347.4,103.35,No
S0056623,20251031,PH0114,PR0069,2,204.39,147.49,56.9,No
S0056624,20251031,PH0116,PR0017,9,42.84,30.63,12.21,No
S0056625,20251031,PH0116,PR0179,2,19.19,14.66,4.53,No
S0056626,20251031,PH0116,PR0193,10,222.87,150.18,72.69,No
S0056627,20251031,PH0116,PR0220,5,78.56,50.06,28.5,No
S0056628,20251031,PH0117,PR0082,5,92.63,81.04,11.59,Yes
S0056629,20251031,PH0119,PR0192,3,108.48,73.71,34.77,No
S0056630,20251031,PH0120,PR0080,7,405.45,331.32,74.13,No
S0056631,20251101,PH0003,PR0207,9,63.67,42.3,21.37,No
S0056632,20251101,PH0003,PR0171,3,237.08,181.54,55.54,No
S0056633,20251101,PH0005,PR0165,4,21.78,13.91,7.87,No
S0056634,20251101,PH0009,PR0189,14,286.06,185.76,100.3,No
S0056635,20251101,PH0009,PR0041,2,152.0,110.14,41.86,No
S0056636,20251101,PH0015,PR0121,1,55.21,43.55,11.66,No
S0056637,20251101,PH0016,PR0041,8,625.36,462.18,163.18,No
S0056638,20251101,PH0016,PR0188,5,161.35,120.78,40.57,No
S0056639,20251101,PH0019,PR0150,4,339.08,264.14,74.94,No
S0056640,20251101,PH0024,PR0075,22,315.48,228.37,87.11,No
S0056641,20251101,PH0024,PR0090,10,131.15,91.44,39.71,Yes
S0056642,20251101,PH0026,PR0137,7,117.98,78.94,39.04,No
S0056643,20251101,PH0026,PR0220,3,45.65,29.15,16.5,No
S0056644,20251101,PH0027,PR0058,5,57.81,44.27,13.54,Yes
S0056645,20251101,PH0029,PR0037,3,13.23,8.74,4.49,No
S0056646,20251101,PH0030,PR0045,6,27.18,20.71,6.47,Yes
S0056647,20251101,PH0031,PR0063,4,17.09,11.16,5.93,No
S0056648,20251101,PH0034,PR0131,1,21.96,19.27,2.69,Yes
S0056649,20251101,PH0034,PR0078,7,165.69,113.23,52.46,No
S0056650,20251101,PH0035,PR0216,3,185.97,135.8,50.17,No
S0056651,20251101,PH0035,PR0114,5,118.82,71.52,47.3,No
S0056652,20251101,PH0038,PR0080,9,576.17,467.04,109.13,No
S0056653,20251101,PH0041,PR0163,1,98.84,73.22,25.62,Yes
S0056654,20251101,PH0043,PR0203,18,184.28,139.87,44.41,No
S0056655,20251101,PH0048,PR0025,6,479.76,349.96,129.8,No
S0056656,20251101,PH0048,PR0012,4,213.08,171.28,41.8,No
S0056657,20251101,PH0050,PR0090,12,181.96,111.11,70.85,No
S0056658,20251101,PH0051,PR0123,6,222.63,175.26,47.37,No
S0056659,20251101,PH0051,PR0084,4,56.5,39.01,17.49,No
S0056660,20251101,PH0053,PR0163,2,230.31,169.75,60.56,No
S0056661,20251101,PH0055,PR0106,3,198.95,157.37,41.58,No
S0056662,20251101,PH0055,PR0057,10,400.47,320.38,80.09,No
S0056663,20251101,PH0055,PR0205,7,169.86,102.44,67.42,No
S0056664,20251101,PH0056,PR0182,10,59.94,40.32,19.62,No
S0056665,20251101,PH0056,PR0153,2,27.61,16.74,10.87,No
S0056666,20251101,PH0056,PR0194,1,38.14,30.51,7.63,No
S0056667,20251101,PH0064,PR0109,5,70.51,47.57,22.94,No
S0056668,20251101,PH0066,PR0135,15,331.5,233.99,97.51,No
S0056669,20251101,PH0066,PR0072,7,202.6,127.34,75.26,No
S0056670,20251101,PH0066,PR0015,10,467.06,352.77,114.29,No
S0056671,20251101,PH0067,PR0020,9,165.73,107.23,58.5,No
S0056672,20251101,PH0067,PR0160,5,52.27,42.72,9.55,Yes
S0056673,20251101,PH0073,PR0190,11,274.89,171.22,103.67,No
S0056674,20251101,PH0074,PR0025,6,498.95,359.5,139.45,No
S0056675,20251101,PH0077,PR0080,3,182.91,145.49,37.42,No
S0056676,20251101,PH0077,PR0200,3,22.8,15.14,7.66,No
S0056677,20251101,PH0077,PR0179,1,10.1,7.79,2.31,No
S0056678,20251101,PH0078,PR0135,18,393.97,268.01,125.96,No
S0056679,20251101,PH0083,PR0076,2,104.44,77.11,27.33,No
S0056680,20251101,PH0083,PR0130,4,59.08,38.6,20.48,No
S0056681,20251101,PH0087,PR0186,5,98.7,64.47,34.23,No
S0056682,20251101,PH0088,PR0162,3,8.89,6.2,2.69,No
S0056683,20251101,PH0088,PR0131,1,23.42,17.82,5.6,No
S0056684,20251101,PH0091,PR0142,4,272.21,212.25,59.96,No
S0056685,20251101,PH0091,PR0024,7,128.77,87.97,40.8,No
S0056686,20251101,PH0094,PR0213,14,318.32,216.7,101.62,No
S0056687,20251101,PH0094,PR0114,4,80.59,49.09,31.5,No
S0056688,20251101,PH0095,PR0122,1,106.31,74.92,31.39,No
S0056689,20251101,PH0097,PR0018,9,381.4,292.79,88.61,No
S0056690,20251101,PH0098,PR0035,14,27.4,18.24,9.16,No
S0056691,20251101,PH0103,PR0199,8,440.88,344.85,96.03,No
S0056692,20251101,PH0103,PR0035,9,19.28,13.02,6.26,No
S0056693,20251101,PH0103,PR0182,18,118.12,75.98,42.14,No
S0056694,20251101,PH0106,PR0033,10,161.18,110.2,50.98,No
S0056695,20251101,PH0107,PR0117,7,33.91,22.18,11.73,No
S0056696,20251101,PH0109,PR0052,11,73.53,49.7,23.83,No
S0056697,20251101,PH0109,PR0033,15,237.16,170.3,66.86,No
S0056698,20251101,PH0110,PR0034,9,111.88,75.66,36.22,No
S0056699,20251101,PH0112,PR0113,6,38.04,28.83,9.21,Yes
S0056700,20251101,PH0113,PR0156,7,110.11,78.17,31.94,Yes
S0056701,20251101,PH0117,PR0095,5,135.64,103.62,32.02,No
S0056702,20251101,PH0119,PR0208,4,70.16,46.99,23.17,No
S0056703,20251102,PH0001,PR0065,10,83.6,57.82,25.78,No
S0056704,20251102,PH0002,PR0012,6,332.4,265.46,66.94,No
S0056705,20251102,PH0003,PR0130,7,92.35,61.7,30.65,No
S0056706,20251102,PH0004,PR0165,2,10.89,7.16,3.73,No
S0056707,20251102,PH0007,PR0002,7,51.67,38.97,12.7,No
S0056708,20251102,PH0010,PR0033,2,31.62,22.71,8.91,No
S0056709,20251102,PH0013,PR0056,4,68.56,47.33,21.23,No
S0056710,20251102,PH0014,PR0108,5,76.75,59.26,17.49,No
S0056711,20251102,PH0015,PR0156,16,232.14,172.08,60.06,Yes
S0056712,20251102,PH0016,PR0168,9,240.76,154.06,86.7,No
S0056713,20251102,PH0016,PR0129,4,48.47,37.52,10.95,No
S0056714,20251102,PH0017,PR0188,1,29.88,21.87,8.01,No
S0056715,20251102,PH0017,PR0150,3,235.47,183.71,51.76,No
S0056716,20251102,PH0017,PR0156,5,83.15,57.36,25.79,No
S0056717,20251102,PH0023,PR0189,18,378.3,251.83,126.47,No
S0056718,20251102,PH0024,PR0077,13,106.44,84.82,21.62,Yes
S0056719,20251102,PH0024,PR0093,5,71.75,49.42,22.33,No
S0056720,20251102,PH0027,PR0078,5,119.5,77.92,41.58,No
S0056721,20251102,PH0028,PR0160,5,50.3,38.43,11.87,No
S0056722,20251102,PH0029,PR0005,6,90.03,60.56,29.47,No
S0056723,20251102,PH0032,PR0171,2,171.8,131.46,40.34,No
S0056724,20251102,PH0032,PR0058,6,73.44,52.21,21.23,No
S0056725,20251102,PH0033,PR0013,7,112.19,75.37,36.82,No
S0056726,20251102,PH0034,PR0151,7,89.19,60.28,28.91,No
S0056727,20251102,PH0034,PR0051,12,898.2,729.22,168.98,No
S0056728,20251102,PH0040,PR0194,1,30.82,27.51,3.31,Yes
S0056729,20251102,PH0042,PR0163,1,118.44,85.01,33.43,No
S0056730,20251102,PH0043,PR0192,5,175.77,115.48,60.29,No
S0056731,20251102,PH0046,PR0003,5,67.1,50.19,16.91,No
S0056732,20251102,PH0047,PR0011,6,65.52,42.09,23.43,No
S0056733,20251102,PH0048,PR0135,2,35.57,26.84,8.73,Yes
S0056734,20251102,PH0055,PR0128,5,121.17,77.03,44.14,No
S0056735,20251102,PH0055,PR0197,6,132.49,85.11,47.38,No
S0056736,20251102,PH0056,PR0115,17,239.5,171.54,67.96,No
S0056737,20251102,PH0059,PR0111,3,88.77,68.74,20.03,No
S0056738,20251102,PH0061,PR0139,7,56.3,41.24,15.06,Yes
S0056739,20251102,PH0066,PR0073,9,160.24,103.43,56.81,No
S0056740,20251102,PH0066,PR0078,5,119.5,79.9,39.6,No
S0056741,20251102,PH0069,PR0059,4,39.22,26.09,13.13,No
S0056742,20251102,PH0070,PR0074,5,10.6,7.02,3.58,No
S0056743,20251102,PH0072,PR0017,11,55.11,38.39,16.72,No
S0056744,20251102,PH0074,PR0100,3,223.3,169.24,54.06,No
S0056745,20251102,PH0077,PR0002,13,91.39,65.86,25.53,No
S0056746,20251102,PH0077,PR0169,2,56.15,48.62,7.53,Yes
S0056747,20251102,PH0078,PR0024,19,349.52,238.93,110.59,No
S0056748,20251102,PH0078,PR0202,5,72.1,49.54,22.56,No
S0056749,20251102,PH0079,PR0013,4,52.63,36.57,16.06,No
S0056750,20251102,PH0079,PR0050,7,44.72,33.12,11.6,No
S0056751,20251102,PH0080,PR0018,6,157.66,136.83,20.83,Yes
S0056752,20251102,PH0082,PR0123,2,97.99,77.87,20.12,No
S0056753,20251102,PH0084,PR0121,3,173.91,133.57,40.34,No
S0056754,20251102,PH0086,PR0075,7,105.4,79.6,25.8,No
S0056755,20251102,PH0088,PR0013,2,31.04,21.16,9.88,No
S0056756,20251102,PH0088,PR0042,3,17.97,12.87,5.1,No
S0056757,20251102,PH0088,PR0149,14,92.99,68.57,24.42,No
S0056758,20251102,PH0091,PR0038,7,40.95,27.77,13.18,No
S0056759,20251102,PH0095,PR0066,15,172.46,113.09,59.37,No
S0056760,20251102,PH0095,PR0193,14,307.33,233.65,73.68,Yes
S0056761,20251102,PH0096,PR0149,7,50.54,37.95,12.59,No
S0056762,20251102,PH0098,PR0099,9,210.59,143.86,66.73,No
S0056763,20251102,PH0098,PR0220,12,188.56,123.09,65.47,No
S0056764,20251102,PH0099,PR0078,3,68.94,46.66,22.28,No
S0056765,20251102,PH0101,PR0220,10,173.67,111.54,62.13,No
S0056766,20251102,PH0101,PR0165,2,14.66,9.24,5.42,No
S0056767,20251102,PH0101,PR0178,14,239.76,155.76,84.0,No
S0056768,20251102,PH0103,PR0178,13,220.51,144.5,76.01,No
S0056769,20251102,PH0104,PR0153,10,149.66,87.55,62.11,No
S0056770,20251102,PH0104,PR0017,6,30.96,21.04,9.92,No
S0056771,20251102,PH0104,PR0153,3,44.9,27.51,17.39,No
S0056772,20251102,PH0107,PR0058,12,139.54,98.74,40.8,No
S0056773,20251102,PH0107,PR0091,13,241.32,155.28,86.04,No
S0056774,20251102,PH0108,PR0013,3,52.13,36.21,15.92,No
S0056775,20251102,PH0108,PR0033,7,110.67,75.32,35.35,No
S0056776,20251102,PH0108,PR0147,8,141.81,84.67,57.14,No
S0056777,20251102,PH0109,PR0151,9,114.67,74.0,40.67,No
S0056778,20251102,PH0112,PR0008,2,132.89,100.75,32.14,No
S0056779,20251102,PH0114,PR0153,3,40.1,23.38,16.72,No
S0056780,20251102,PH0114,PR0194,2,66.17,56.82,9.35,Yes
S0056781,20251102,PH0117,PR0198,15,130.1,82.15,47.95,No
S0056782,20251102,PH0117,PR0169,3,81.41,56.93,24.48,No
S0056783,20251102,PH0118,PR0188,5,149.4,112.58,36.82,No
S0056784,20251102,PH0118,PR0085,8,57.92,37.34,20.58,No
S0056785,20251102,PH0118,PR0018,1,40.36,31.2,9.16,No
S0056786,20251102,PH0119,PR0179,3,32.72,25.2,7.52,No
S0056787,20251102,PH0120,PR0089,4,54.19,38.89,15.3,No
S0056788,20251103,PH0001,PR0205,11,241.5,154.04,87.46,No
S0056789,20251103,PH0001,PR0099,16,374.38,259.91,114.47,No
S0056790,20251103,PH0004,PR0093,7,78.35,56.76,21.59,No
S0056791,20251103,PH0004,PR0066,12,102.49,69.0,33.49,No
