SalesID,DateKey,PharmacyID,ProductID,UnitsSold,RevenueEUR,CostEUR,MarginEUR,PromoFlag,Profit_Margin_Pct,ASP,Margin_Tier
S0053626,20250927,PH0070,PR0121,4,220.84,172.59,48.25,No,21.85,55.21,Medium Margin
S0053627,20250927,PH0071,PR0117,15,72.67,48.28,24.39,No,33.56,4.84,High Margin
S0053628,20250927,PH0073,PR0054,8,75.68,52.45,23.23,No,30.7,9.46,High Margin
S0053629,20250927,PH0073,PR0004,3,45.39,27.44,17.95,No,39.55,15.13,High Margin
S0053630,20250927,PH0074,PR0091,7,142.25,91.76,50.49,No,35.49,20.32,High Margin
S0053631,20250927,PH0076,PR0182,6,39.37,25.47,13.9,No,35.31,6.56,High Margin
S0053632,20250927,PH0078,PR0073,6,105.8,68.28,37.52,No,35.46,17.63,High Margin
S0053633,20250927,PH0079,PR0051,9,510.14,407.81,102.33,No,20.06,56.68,Medium Margin
S0053634,20250927,PH0085,PR0058,6,69.77,49.03,20.74,No,29.73,11.63,Medium Margin
S0053635,20250927,PH0087,PR0015,3,134.73,100.74,33.99,No,25.23,44.91,Medium Margin
S0053636,20250927,PH0087,PR0200,7,53.2,35.75,17.45,No,32.8,7.6,High Margin
S0053637,20250927,PH0091,PR0189,4,80.18,53.27,26.91,No,33.56,20.05,High Margin
S0053638,20250927,PH0091,PR0091,7,140.88,84.75,56.13,No,39.84,20.13,High Margin
S0053639,20250927,PH0091,PR0158,1,20.56,13.46,7.1,No,34.53,20.56,High Margin
S0053640,20250927,PH0092,PR0187,6,103.52,70.09,33.43,No,32.29,17.25,High Margin
S0053641,20250927,PH0094,PR0072,7,132.85,91.84,41.01,Yes,30.87,18.98,High Margin
S0053642,20250927,PH0094,PR0054,12,88.55,60.71,27.84,No,31.44,7.38,High Margin
S0053643,20250927,PH0094,PR0201,10,66.85,43.28,23.57,No,35.26,6.68,High Margin
S0053644,20250927,PH0095,PR0205,4,97.06,58.1,38.96,No,40.14,24.26,High Margin
S0053645,20250927,PH0095,PR0085,18,136.84,86.43,50.41,No,36.84,7.6,High Margin
S0053646,20250927,PH0098,PR0033,15,218.74,157.69,61.05,No,27.91,14.58,Medium Margin
S0053647,20250927,PH0098,PR0039,1,21.69,14.23,7.46,No,34.39,21.69,High Margin
S0053648,20250927,PH0099,PR0091,5,97.7,63.05,34.65,No,35.47,19.54,High Margin
S0053649,20250927,PH0102,PR0058,3,38.19,26.19,12.0,No,31.42,12.73,High Margin
S0053650,20250927,PH0105,PR0078,10,218.31,143.38,74.93,No,34.32,21.83,High Margin
S0053651,20250927,PH0106,PR0038,7,41.75,28.78,12.97,No,31.07,5.96,High Margin
S0053652,20250927,PH0107,PR0130,5,68.11,44.72,23.39,No,34.34,13.62,High Margin
S0053653,20250927,PH0108,PR0042,7,46.94,34.12,12.82,No,27.31,6.71,Medium Margin
S0053654,20250927,PH0108,PR0079,7,89.79,73.26,16.53,Yes,18.41,12.83,Medium Margin
S0053655,20250927,PH0111,PR0199,7,370.93,289.48,81.45,No,21.96,52.99,Medium Margin
S0053656,20250927,PH0111,PR0082,4,110.64,83.88,26.76,No,24.19,27.66,Medium Margin
S0053657,20250927,PH0113,PR0133,14,311.93,199.85,112.08,No,35.93,22.28,High Margin
S0053658,20250927,PH0114,PR0045,21,125.97,87.05,38.92,No,30.9,6.0,High Margin
S0053659,20250927,PH0114,PR0201,8,53.24,39.18,14.06,Yes,26.41,6.66,Medium Margin
S0053660,20250927,PH0114,PR0077,9,74.77,55.87,18.9,No,25.28,8.31,Medium Margin
S0053661,20250927,PH0114,PR0216,2,123.98,91.27,32.71,No,26.38,61.99,Medium Margin
S0053662,20250927,PH0117,PR0045,8,40.68,28.76,11.92,No,29.3,5.08,Medium Margin
S0053663,20250927,PH0117,PR0183,17,151.83,102.2,49.63,No,32.69,8.93,High Margin
S0053664,20250927,PH0118,PR0042,3,19.53,13.93,5.6,No,28.67,6.51,Medium Margin
S0053665,20250927,PH0118,PR0161,3,67.02,54.13,12.89,No,19.23,22.34,Medium Margin
S0053666,20250927,PH0120,PR0055,2,151.54,121.0,30.54,No,20.15,75.77,Medium Margin
S0053667,20250927,PH0120,PR0220,3,47.14,30.47,16.67,No,35.36,15.71,High Margin
S0053668,20250927,PH0120,PR0046,6,23.6,15.36,8.24,No,34.92,3.93,High Margin
S0053669,20250928,PH0001,PR0130,5,68.11,47.16,20.95,No,30.76,13.62,High Margin
S0053670,20250928,PH0002,PR0135,5,110.5,74.39,36.11,No,32.68,22.1,High Margin
S0053671,20250928,PH0004,PR0203,9,68.45,49.96,18.49,No,27.01,7.61,Medium Margin
S0053672,20250928,PH0004,PR0086,18,107.3,95.84,11.46,Yes,10.68,5.96,Low Margin
S0053673,20250928,PH0005,PR0024,18,250.75,166.58,84.17,No,33.57,13.93,High Margin
S0053674,20250928,PH0010,PR0017,5,24.07,18.6,5.47,Yes,22.73,4.81,Medium Margin
S0053675,20250928,PH0011,PR0173,1,57.43,42.72,14.71,No,25.61,57.43,Medium Margin
S0053676,20250928,PH0015,PR0043,11,142.23,101.65,40.58,No,28.53,12.93,Medium Margin
S0053677,20250928,PH0015,PR0063,12,48.84,32.85,15.99,No,32.74,4.07,High Margin
S0053678,20250928,PH0016,PR0200,5,41.04,27.38,13.66,No,33.28,8.21,High Margin
S0053679,20250928,PH0019,PR0067,2,41.64,30.33,11.31,No,27.16,20.82,Medium Margin
S0053680,20250928,PH0019,PR0021,17,244.56,171.7,72.86,No,29.79,14.39,Medium Margin
S0053681,20250928,PH0019,PR0213,13,409.27,275.54,133.73,No,32.68,31.48,High Margin
S0053682,20250928,PH0022,PR0088,3,313.15,243.38,69.77,No,22.28,104.38,Medium Margin
S0053683,20250928,PH0022,PR0101,1,119.88,87.37,32.51,No,27.12,119.88,Medium Margin
S0053684,20250928,PH0023,PR0014,9,119.94,85.84,34.1,No,28.43,13.33,Medium Margin
S0053685,20250928,PH0023,PR0053,3,28.51,20.02,8.49,No,29.78,9.5,Medium Margin
S0053686,20250928,PH0028,PR0021,20,253.08,175.22,77.86,No,30.76,12.65,High Margin
S0053687,20250928,PH0028,PR0010,10,181.64,130.18,51.46,No,28.33,18.16,Medium Margin
S0053688,20250928,PH0033,PR0080,5,289.61,236.48,53.13,No,18.35,57.92,Medium Margin
S0053689,20250928,PH0036,PR0117,7,32.84,22.09,10.75,No,32.73,4.69,High Margin
S0053690,20250928,PH0037,PR0088,2,202.97,157.34,45.63,No,22.48,101.48,Medium Margin
S0053691,20250928,PH0041,PR0125,11,284.55,190.51,94.04,No,33.05,25.87,High Margin
S0053692,20250928,PH0042,PR0142,7,450.22,372.23,77.99,Yes,17.32,64.32,Medium Margin
S0053693,20250928,PH0042,PR0034,4,49.72,34.83,14.89,No,29.95,12.43,Medium Margin
S0053694,20250928,PH0043,PR0218,4,58.43,51.0,7.43,Yes,12.72,14.61,Low Margin
S0053695,20250928,PH0045,PR0113,10,71.19,47.62,23.57,No,33.11,7.12,High Margin
S0053696,20250928,PH0048,PR0014,10,123.4,85.72,37.68,No,30.53,12.34,High Margin
S0053697,20250928,PH0048,PR0131,2,50.92,38.2,12.72,No,24.98,25.46,Medium Margin
S0053698,20250928,PH0053,PR0016,4,54.35,34.9,19.45,No,35.79,13.59,High Margin
S0053699,20250928,PH0053,PR0041,4,304.0,229.17,74.83,No,24.62,76.0,Medium Margin
S0053700,20250928,PH0054,PR0039,5,117.57,76.11,41.46,No,35.26,23.51,High Margin
S0053701,20250928,PH0054,PR0170,18,455.71,301.68,154.03,No,33.8,25.32,High Margin
S0053702,20250928,PH0055,PR0045,5,34.23,23.05,11.18,No,32.66,6.85,High Margin
S0053703,20250928,PH0055,PR0213,8,244.86,170.23,74.63,No,30.48,30.61,High Margin
S0053704,20250928,PH0058,PR0022,2,48.88,37.38,11.5,Yes,23.53,24.44,Medium Margin
S0053705,20250928,PH0058,PR0140,10,207.68,144.02,63.66,Yes,30.65,20.77,High Margin
S0053706,20250928,PH0059,PR0157,6,143.22,94.87,48.35,No,33.76,23.87,High Margin
S0053707,20250928,PH0060,PR0079,14,200.21,150.92,49.29,No,24.62,14.3,Medium Margin
S0053708,20250928,PH0061,PR0202,9,119.7,77.85,41.85,No,34.96,13.3,High Margin
S0053709,20250928,PH0061,PR0171,2,163.21,127.99,35.22,No,21.58,81.6,Medium Margin
S0053710,20250928,PH0061,PR0089,16,183.13,146.13,37.0,Yes,20.2,11.45,Medium Margin
S0053711,20250928,PH0062,PR0039,5,108.44,70.13,38.31,No,35.33,21.69,High Margin
S0053712,20250928,PH0063,PR0003,3,41.87,30.53,11.34,No,27.08,13.96,Medium Margin
S0053713,20250928,PH0065,PR0042,10,51.0,39.54,11.46,Yes,22.47,5.1,Medium Margin
S0053714,20250928,PH0068,PR0181,5,139.7,109.77,29.93,No,21.42,27.94,Medium Margin
S0053715,20250928,PH0069,PR0055,3,227.32,182.36,44.96,No,19.78,75.77,Medium Margin
S0053716,20250928,PH0073,PR0150,3,235.47,185.65,49.82,No,21.16,78.49,Medium Margin
S0053717,20250928,PH0073,PR0021,12,159.84,109.67,50.17,No,31.39,13.32,High Margin
S0053718,20250928,PH0083,PR0075,7,103.39,74.06,29.33,No,28.37,14.77,Medium Margin
S0053719,20250928,PH0085,PR0163,3,312.56,222.06,90.5,No,28.95,104.19,Medium Margin
S0053720,20250928,PH0086,PR0181,6,225.67,177.83,47.84,No,21.2,37.61,Medium Margin
S0053721,20250928,PH0086,PR0113,13,92.55,61.95,30.6,No,33.06,7.12,High Margin
S0053722,20250928,PH0091,PR0159,5,59.64,40.34,19.3,No,32.36,11.93,High Margin
S0053723,20250928,PH0091,PR0145,5,411.18,317.24,93.94,No,22.85,82.24,Medium Margin
S0053724,20250928,PH0096,PR0002,2,14.06,10.63,3.43,No,24.4,7.03,Medium Margin
S0053725,20250928,PH0098,PR0121,1,52.45,41.89,10.56,No,20.13,52.45,Medium Margin
S0053726,20250928,PH0103,PR0153,3,45.33,27.32,18.01,No,39.73,15.11,High Margin
S0053727,20250928,PH0103,PR0131,3,79.44,58.36,21.08,No,26.54,26.48,Medium Margin
S0053728,20250928,PH0105,PR0116,3,54.69,38.43,16.26,No,29.73,18.23,Medium Margin
S0053729,20250928,PH0108,PR0069,2,228.82,167.38,61.44,No,26.85,114.41,Medium Margin
S0053730,20250928,PH0109,PR0092,5,340.21,261.7,78.51,No,23.08,68.04,Medium Margin
S0053731,20250928,PH0109,PR0182,8,51.99,33.88,18.11,No,34.83,6.5,High Margin
S0053732,20250928,PH0112,PR0025,2,167.92,123.89,44.03,No,26.22,83.96,Medium Margin
S0053733,20250928,PH0114,PR0039,5,105.02,70.51,34.51,No,32.86,21.0,High Margin
S0053734,20250928,PH0114,PR0164,5,49.63,33.99,15.64,Yes,31.51,9.93,High Margin
S0053735,20250928,PH0114,PR0006,11,135.0,96.73,38.27,No,28.35,12.27,Medium Margin
S0053736,20250928,PH0116,PR0011,7,69.16,47.11,22.05,No,31.88,9.88,High Margin
S0053737,20250928,PH0117,PR0176,9,94.56,63.55,31.01,No,32.79,10.51,High Margin
S0053738,20250928,PH0117,PR0196,10,37.99,27.92,10.07,No,26.51,3.8,Medium Margin
S0053739,20250928,PH0118,PR0139,4,39.52,26.9,12.62,No,31.93,9.88,High Margin
S0053740,20250928,PH0118,PR0060,3,198.77,174.71,24.06,Yes,12.1,66.26,Low Margin
S0053741,20250928,PH0119,PR0105,6,86.9,62.06,24.84,No,28.58,14.48,Medium Margin
S0053742,20250928,PH0119,PR0124,7,386.39,300.64,85.75,No,22.19,55.2,Medium Margin
S0053743,20250929,PH0004,PR0129,4,32.96,28.66,4.3,Yes,13.05,8.24,Low Margin
S0053744,20250929,PH0007,PR0018,6,254.27,197.89,56.38,No,22.17,42.38,Medium Margin
S0053745,20250929,PH0007,PR0198,5,58.38,34.65,23.73,No,40.65,11.68,High Margin
S0053746,20250929,PH0008,PR0130,8,89.48,58.27,31.21,No,34.88,11.18,High Margin
S0053747,20250929,PH0008,PR0001,3,23.73,17.49,6.24,No,26.3,7.91,Medium Margin
S0053748,20250929,PH0009,PR0213,7,214.25,151.17,63.08,No,29.44,30.61,Medium Margin
S0053749,20250929,PH0013,PR0188,1,29.88,22.0,7.88,No,26.37,29.88,Medium Margin
S0053750,20250929,PH0014,PR0215,1,58.01,46.88,11.13,No,19.19,58.01,Medium Margin
S0053751,20250929,PH0015,PR0214,2,35.64,21.96,13.68,No,38.38,17.82,High Margin
S0053752,20250929,PH0016,PR0090,13,197.12,117.85,79.27,No,40.21,15.16,High Margin
S0053753,20250929,PH0016,PR0025,6,518.14,381.42,136.72,No,26.39,86.36,Medium Margin
S0053754,20250929,PH0018,PR0075,1,13.19,9.48,3.71,No,28.13,13.19,Medium Margin
S0053755,20250929,PH0023,PR0119,7,176.73,168.9,7.83,Yes,4.43,25.25,Low Margin
S0053756,20250929,PH0026,PR0008,1,58.22,43.79,14.43,No,24.79,58.22,Medium Margin
S0053757,20250929,PH0027,PR0204,1,9.71,6.53,3.18,No,32.75,9.71,High Margin
S0053758,20250929,PH0031,PR0014,6,77.74,56.47,21.27,No,27.36,12.96,Medium Margin
S0053759,20250929,PH0033,PR0172,3,72.45,54.7,17.75,No,24.5,24.15,Medium Margin
S0053760,20250929,PH0034,PR0161,5,115.05,91.1,23.95,No,20.82,23.01,Medium Margin
S0053761,20250929,PH0034,PR0065,13,117.83,80.83,37.0,No,31.4,9.06,High Margin
S0053762,20250929,PH0034,PR0203,6,60.26,43.9,16.36,No,27.15,10.04,Medium Margin
S0053763,20250929,PH0034,PR0204,19,182.78,128.66,54.12,No,29.61,9.62,Medium Margin
S0053764,20250929,PH0036,PR0121,2,101.59,81.7,19.89,No,19.58,50.8,Medium Margin
S0053765,20250929,PH0037,PR0003,9,126.82,90.26,36.56,No,28.83,14.09,Medium Margin
S0053766,20250929,PH0039,PR0092,12,792.72,592.47,200.25,No,25.26,66.06,Medium Margin
S0053767,20250929,PH0042,PR0105,15,217.24,157.29,59.95,No,27.6,14.48,Medium Margin
S0053768,20250929,PH0043,PR0135,1,22.31,14.76,7.55,No,33.84,22.31,High Margin
S0053769,20250929,PH0044,PR0012,7,345.19,294.2,50.99,Yes,14.77,49.31,Low Margin
S0053770,20250929,PH0045,PR0041,3,228.0,166.61,61.39,No,26.93,76.0,Medium Margin
S0053771,20250929,PH0047,PR0171,2,180.39,135.07,45.32,No,25.12,90.2,Medium Margin
S0053772,20250929,PH0048,PR0083,4,50.48,33.95,16.53,No,32.75,12.62,High Margin
S0053773,20250929,PH0048,PR0169,1,34.79,25.12,9.67,No,27.8,34.79,Medium Margin
S0053774,20250929,PH0049,PR0042,2,10.16,7.26,2.9,No,28.54,5.08,Medium Margin
S0053775,20250929,PH0050,PR0066,6,70.96,47.02,23.94,No,33.74,11.83,High Margin
S0053776,20250929,PH0051,PR0188,4,80.83,66.72,14.11,Yes,17.46,20.21,Medium Margin
S0053777,20250929,PH0051,PR0202,8,87.36,57.41,29.95,No,34.28,10.92,High Margin
S0053778,20250929,PH0053,PR0137,4,76.94,52.43,24.51,No,31.86,19.24,High Margin
S0053779,20250929,PH0055,PR0045,22,150.61,102.18,48.43,No,32.16,6.85,High Margin
S0053780,20250929,PH0055,PR0009,7,102.02,75.21,26.81,No,26.28,14.57,Medium Margin
S0053781,20250929,PH0056,PR0072,4,105.75,66.97,38.78,No,36.67,26.44,High Margin
S0053782,20250929,PH0058,PR0207,20,166.1,112.15,53.95,No,32.48,8.3,High Margin
S0053783,20250929,PH0058,PR0080,12,790.17,629.91,160.26,No,20.28,65.85,Medium Margin
S0053784,20250929,PH0061,PR0100,1,67.99,51.81,16.18,No,23.8,67.99,Medium Margin
S0053785,20250929,PH0061,PR0078,9,196.48,136.29,60.19,No,30.63,21.83,High Margin
S0053786,20250929,PH0063,PR0160,2,22.03,16.46,5.57,No,25.28,11.02,Medium Margin
S0053787,20250929,PH0064,PR0113,9,47.6,32.39,15.21,No,31.95,5.29,High Margin
S0053788,20250929,PH0065,PR0153,8,106.94,67.28,39.66,No,37.09,13.37,High Margin
S0053789,20250929,PH0072,PR0014,2,24.68,17.05,7.63,No,30.92,12.34,High Margin
S0053790,20250929,PH0072,PR0140,8,189.68,117.23,72.45,No,38.2,23.71,High Margin
S0053791,20250929,PH0073,PR0198,3,33.36,20.64,12.72,No,38.13,11.12,High Margin
S0053792,20250929,PH0074,PR0196,5,25.32,18.77,6.55,No,25.87,5.06,Medium Margin
S0053793,20250929,PH0075,PR0118,2,132.05,96.48,35.57,No,26.94,66.03,Medium Margin
S0053794,20250929,PH0077,PR0024,7,125.02,83.58,41.44,No,33.15,17.86,High Margin
S0053795,20250929,PH0077,PR0114,4,103.32,65.38,37.94,No,36.72,25.83,High Margin
S0053796,20250929,PH0079,PR0080,5,222.56,195.44,27.12,Yes,12.19,44.51,Low Margin
S0053797,20250929,PH0079,PR0088,2,150.77,117.83,32.94,No,21.85,75.39,Medium Margin
S0053798,20250929,PH0081,PR0101,2,198.07,163.29,34.78,Yes,17.56,99.04,Medium Margin
S0053799,20250929,PH0083,PR0081,2,34.01,23.11,10.9,No,32.05,17.0,High Margin
S0053800,20250929,PH0083,PR0215,1,56.91,43.7,13.21,No,23.21,56.91,Medium Margin
S0053801,20250929,PH0087,PR0066,10,109.5,69.57,39.93,No,36.47,10.95,High Margin
S0053802,20250929,PH0088,PR0069,5,510.97,363.32,147.65,No,28.9,102.19,Medium Margin
S0053803,20250929,PH0089,PR0106,7,420.01,326.94,93.07,No,22.16,60.0,Medium Margin
S0053804,20250929,PH0090,PR0168,2,51.03,32.3,18.73,No,36.7,25.52,High Margin
S0053805,20250929,PH0091,PR0133,10,218.57,134.83,83.74,No,38.31,21.86,High Margin
S0053806,20250929,PH0093,PR0074,9,15.72,11.68,4.04,Yes,25.7,1.75,Medium Margin
S0053807,20250929,PH0094,PR0046,5,13.8,9.32,4.48,Yes,32.46,2.76,High Margin
S0053808,20250929,PH0097,PR0122,1,106.31,75.37,30.94,No,29.1,106.31,Medium Margin
S0053809,20250929,PH0099,PR0188,4,119.52,90.01,29.51,No,24.69,29.88,Medium Margin
S0053810,20250929,PH0099,PR0019,4,257.16,199.87,57.29,No,22.28,64.29,Medium Margin
S0053811,20250929,PH0101,PR0140,3,62.01,45.73,16.28,Yes,26.25,20.67,Medium Margin
S0053812,20250929,PH0103,PR0079,5,70.82,53.13,17.69,No,24.98,14.16,Medium Margin
S0053813,20250929,PH0105,PR0144,11,230.53,150.93,79.6,No,34.53,20.96,High Margin
S0053814,20250929,PH0106,PR0133,6,133.69,87.73,45.96,No,34.38,22.28,High Margin
S0053815,20250929,PH0106,PR0117,12,64.26,43.95,20.31,No,31.61,5.36,High Margin
S0053816,20250929,PH0107,PR0088,4,367.27,284.71,82.56,No,22.48,91.82,Medium Margin
S0053817,20250929,PH0107,PR0026,4,84.4,55.77,28.63,No,33.92,21.1,High Margin
S0053818,20250929,PH0111,PR0046,6,24.84,15.95,8.89,No,35.79,4.14,High Margin
S0053819,20250929,PH0111,PR0016,9,116.46,76.18,40.28,No,34.59,12.94,High Margin
S0053820,20250929,PH0112,PR0065,8,73.92,51.87,22.05,No,29.83,9.24,Medium Margin
S0053821,20250929,PH0117,PR0135,12,198.9,141.1,57.8,No,29.06,16.58,Medium Margin
S0053822,20250929,PH0118,PR0153,3,43.59,26.65,16.94,No,38.86,14.53,High Margin
S0053823,20250929,PH0119,PR0133,9,206.26,136.62,69.64,No,33.76,22.92,High Margin
S0053824,20250929,PH0120,PR0011,2,19.76,12.73,7.03,No,35.58,9.88,High Margin
S0053825,20250929,PH0120,PR0046,5,19.66,12.11,7.55,No,38.4,3.93,High Margin
S0053826,20250930,PH0001,PR0061,6,16.42,11.34,5.08,No,30.94,2.74,High Margin
S0053827,20250930,PH0002,PR0047,17,249.11,158.71,90.4,No,36.29,14.65,High Margin
S0053828,20250930,PH0003,PR0113,3,18.71,12.73,5.98,No,31.96,6.24,High Margin
S0053829,20250930,PH0003,PR0137,4,67.42,44.26,23.16,No,34.35,16.86,High Margin
S0053830,20250930,PH0004,PR0086,22,131.42,109.35,22.07,Yes,16.79,5.97,Medium Margin
S0053831,20250930,PH0005,PR0140,5,92.47,58.35,34.12,No,36.9,18.49,High Margin
S0053832,20250930,PH0005,PR0057,4,119.0,93.9,25.1,No,21.09,29.75,Medium Margin
S0053833,20250930,PH0005,PR0171,5,335.01,257.46,77.55,No,23.15,67.0,Medium Margin
S0053834,20250930,PH0008,PR0209,7,220.69,181.99,38.7,No,17.54,31.53,Medium Margin
S0053835,20250930,PH0010,PR0147,4,70.91,41.58,29.33,No,41.36,17.73,High Margin
S0053836,20250930,PH0016,PR0045,13,91.54,61.73,29.81,No,32.56,7.04,High Margin
S0053837,20250930,PH0017,PR0187,2,33.5,21.4,12.1,No,36.12,16.75,High Margin
S0053838,20250930,PH0017,PR0022,1,23.83,17.12,6.71,No,28.16,23.83,Medium Margin
S0053839,20250930,PH0019,PR0177,4,42.64,31.23,11.41,No,26.76,10.66,Medium Margin
S0053840,20250930,PH0019,PR0006,8,115.26,86.45,28.81,No,25.0,14.41,Medium Margin
S0053841,20250930,PH0019,PR0074,15,34.34,23.46,10.88,No,31.68,2.29,High Margin
S0053842,20250930,PH0020,PR0218,4,68.56,49.67,18.89,No,27.55,17.14,Medium Margin
S0053843,20250930,PH0020,PR0208,7,113.68,74.88,38.8,No,34.13,16.24,High Margin
S0053844,20250930,PH0023,PR0120,12,34.73,24.1,10.63,No,30.61,2.89,High Margin
S0053845,20250930,PH0028,PR0171,2,163.21,128.81,34.4,No,21.08,81.6,Medium Margin
S0053846,20250930,PH0029,PR0130,9,116.28,92.59,23.69,Yes,20.37,12.92,Medium Margin
S0053847,20250930,PH0031,PR0165,7,51.3,32.8,18.5,No,36.06,7.33,High Margin
S0053848,20250930,PH0031,PR0185,5,68.09,55.92,12.17,No,17.87,13.62,Medium Margin
S0053849,20250930,PH0032,PR0025,2,159.92,115.96,43.96,No,27.49,79.96,Medium Margin
S0053850,20250930,PH0034,PR0176,11,126.22,98.5,27.72,Yes,21.96,11.47,Medium Margin
S0053851,20250930,PH0034,PR0074,9,19.65,13.27,6.38,No,32.47,2.18,High Margin
S0053852,20250930,PH0039,PR0179,3,30.3,22.96,7.34,No,24.22,10.1,Medium Margin
S0053853,20250930,PH0039,PR0079,9,122.58,89.43,33.15,No,27.04,13.62,Medium Margin
S0053854,20250930,PH0040,PR0020,1,15.69,9.93,5.76,No,36.71,15.69,High Margin
S0053855,20250930,PH0041,PR0059,11,107.84,73.19,34.65,No,32.13,9.8,High Margin
S0053856,20250930,PH0042,PR0130,5,77.44,51.7,25.74,No,33.24,15.49,High Margin
S0053857,20250930,PH0042,PR0218,20,370.22,263.3,106.92,No,28.88,18.51,Medium Margin
S0053858,20250930,PH0044,PR0016,9,119.95,77.79,42.16,No,35.15,13.33,High Margin
S0053859,20250930,PH0045,PR0206,14,64.39,45.66,18.73,No,29.09,4.6,Medium Margin
S0053860,20250930,PH0045,PR0111,9,279.63,221.41,58.22,No,20.82,31.07,Medium Margin
S0053861,20250930,PH0046,PR0011,5,52.0,33.85,18.15,No,34.9,10.4,High Margin
S0053862,20250930,PH0046,PR0187,5,83.75,56.65,27.1,No,32.36,16.75,High Margin
S0053863,20250930,PH0047,PR0165,9,62.34,41.94,20.4,Yes,32.72,6.93,High Margin
S0053864,20250930,PH0048,PR0215,1,55.25,42.59,12.66,No,22.91,55.25,Medium Margin
S0053865,20250930,PH0053,PR0002,13,81.38,65.16,16.22,Yes,19.93,6.26,Medium Margin
S0053866,20250930,PH0054,PR0037,4,17.3,11.14,6.16,No,35.61,4.32,High Margin
S0053867,20250930,PH0056,PR0202,10,133.0,90.91,42.09,No,31.65,13.3,High Margin
S0053868,20250930,PH0056,PR0156,5,78.99,51.21,27.78,No,35.17,15.8,High Margin
S0053869,20250930,PH0057,PR0171,2,158.06,124.55,33.51,No,21.2,79.03,Medium Margin
S0053870,20250930,PH0058,PR0039,12,262.05,185.73,76.32,Yes,29.12,21.84,Medium Margin
S0053871,20250930,PH0060,PR0017,5,26.3,19.15,7.15,No,27.19,5.26,Medium Margin
S0053872,20250930,PH0062,PR0135,6,103.72,84.47,19.25,Yes,18.56,17.29,Medium Margin
S0053873,20250930,PH0065,PR0208,13,194.23,127.13,67.1,No,34.55,14.94,High Margin
S0053874,20250930,PH0066,PR0206,11,50.11,35.09,15.02,No,29.97,4.56,Medium Margin
S0053875,20250930,PH0066,PR0163,2,228.11,162.53,65.58,No,28.75,114.06,Medium Margin
S0053876,20250930,PH0068,PR0203,8,60.84,44.61,16.23,No,26.68,7.6,Medium Margin
S0053877,20250930,PH0068,PR0054,9,66.41,42.66,23.75,No,35.76,7.38,High Margin
S0053878,20250930,PH0069,PR0085,8,55.02,35.79,19.23,No,34.95,6.88,High Margin
S0053879,20250930,PH0069,PR0059,19,186.28,122.98,63.3,No,33.98,9.8,High Margin
S0053880,20250930,PH0069,PR0067,6,109.9,79.15,30.75,No,27.98,18.32,Medium Margin
S0053881,20250930,PH0070,PR0173,1,60.45,46.16,14.29,No,23.64,60.45,Medium Margin
S0053882,20250930,PH0071,PR0153,4,55.21,32.6,22.61,No,40.95,13.8,High Margin
S0053883,20250930,PH0073,PR0060,1,72.23,57.79,14.44,No,19.99,72.23,Medium Margin
S0053884,20250930,PH0073,PR0041,4,289.52,211.43,78.09,No,26.97,72.38,Medium Margin
S0053885,20250930,PH0073,PR0099,18,443.34,305.27,138.07,No,31.14,24.63,High Margin
S0053886,20250930,PH0073,PR0214,2,35.64,22.47,13.17,No,36.95,17.82,High Margin
S0053887,20250930,PH0074,PR0147,7,106.92,75.19,31.73,Yes,29.68,15.27,Medium Margin
S0053888,20250930,PH0077,PR0136,4,54.68,37.61,17.07,No,31.22,13.67,High Margin
S0053889,20250930,PH0077,PR0114,9,232.47,145.39,87.08,No,37.46,25.83,High Margin
S0053890,20250930,PH0081,PR0092,12,832.36,624.88,207.48,No,24.93,69.36,Medium Margin
S0053891,20250930,PH0082,PR0218,7,123.58,92.21,31.37,No,25.38,17.65,Medium Margin
S0053892,20250930,PH0088,PR0133,15,292.84,187.05,105.79,No,36.13,19.52,High Margin
S0053893,20250930,PH0091,PR0075,5,73.85,53.06,20.79,No,28.15,14.77,Medium Margin
S0053894,20250930,PH0091,PR0211,5,130.96,101.24,29.72,No,22.69,26.19,Medium Margin
S0053895,20250930,PH0091,PR0071,4,77.66,51.15,26.51,No,34.14,19.42,High Margin
S0053896,20250930,PH0094,PR0091,8,121.93,74.23,47.7,No,39.12,15.24,High Margin
S0053897,20250930,PH0095,PR0079,2,28.6,20.92,7.68,No,26.85,14.3,Medium Margin
S0053898,20250930,PH0095,PR0115,22,342.57,253.24,89.33,No,26.08,15.57,Medium Margin
S0053899,20250930,PH0095,PR0191,9,465.54,376.59,88.95,Yes,19.11,51.73,Medium Margin
S0053900,20250930,PH0097,PR0045,7,47.92,32.99,14.93,No,31.16,6.85,High Margin
S0053901,20250930,PH0101,PR0060,12,786.06,738.67,47.39,Yes,6.03,65.5,Low Margin
S0053902,20250930,PH0104,PR0065,14,126.9,86.5,40.4,No,31.84,9.06,High Margin
S0053903,20250930,PH0107,PR0034,10,109.34,72.06,37.28,No,34.1,10.93,High Margin
S0053904,20250930,PH0107,PR0216,6,384.07,290.09,93.98,No,24.47,64.01,Medium Margin
